"dispnum3","dispnum4","stday","stmon","styear","endday","endmon","endyear","outcome","settle","fatality","fatalpre","maxdur","mindur","hiact","hostlev","recip","numa","numb","link1","link2","link3","ongo2010","version"
2,-9,-9,7,1902,24,1,1903,6,1,0,0,208,178,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
3,-9,2,5,1913,25,10,1913,4,3,0,0,177,177,10,"3",0,1,1,"0","0",0,0,"gml-2.1"
4,-9,15,5,1946,13,11,1946,6,1,2,-9,183,183,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
7,-9,13,10,1951,25,1,1952,1,3,2,-9,105,105,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
8,-9,11,7,1856,4,3,1857,1,2,6,-9,237,237,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
9,-9,29,12,1889,10,1,1890,4,2,0,0,13,13,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
11,-9,11,3,1938,12,3,1938,4,2,0,0,2,2,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
12,-9,11,3,1938,30,9,1938,4,1,0,0,204,204,11,"3",1,1,5,"0","0",0,0,"gml-2.1"
13,-9,6,4,1863,11,12,1863,5,1,1,-9,250,250,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
14,-9,15,10,1895,31,12,1895,4,3,0,0,78,78,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
15,-9,1,2,1839,1,3,1839,6,1,0,0,29,29,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
16,-9,25,12,1897,19,2,1898,4,3,0,0,57,57,7,"3",0,1,2,"0","0",0,0,"gml-2.1"
19,-9,15,1,1848,9,8,1849,5,1,6,-9,573,573,20,"5",1,1,3,"0","0",0,0,"gml-2.1"
20,-9,-9,11,1945,5,4,1946,3,1,0,0,156,127,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
21,-9,21,11,1912,3,12,1912,5,3,0,0,13,13,10,"3",1,1,2,"0","0",0,0,"gml-2.1"
22,-9,15,6,1940,17,6,1940,1,2,-9,-9,3,3,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
23,-9,19,9,1939,28,9,1939,2,1,0,0,10,10,13,"4",0,1,1,"0","0",0,0,"gml-2.1"
25,-9,2,8,1831,-9,12,1832,2,1,-9,-9,518,488,17,"4",1,1,3,"0","0",0,0,"gml-2.1"
26,-9,21,3,1948,25,7,1949,5,3,0,0,492,492,16,"4",1,1,3,"0","0",0,0,"gml-2.1"
27,-9,15,7,1961,28,10,1961,5,3,0,0,106,106,17,"4",1,4,4,"0","0",0,0,"gml-2.1"
28,-9,17,7,1961,29,9,1961,6,1,3,-9,75,75,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
30,-9,6,10,1908,31,3,1909,4,1,-9,-9,177,177,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
31,-9,30,5,1900,16,1,1901,1,1,6,-9,232,232,20,"5",1,8,1,"0","0",0,0,"gml-2.1"
38,-9,29,12,1837,29,12,1837,5,3,0,0,1,1,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
40,-9,20,4,1928,28,3,1929,4,1,3,-9,343,343,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
41,-9,27,5,1929,22,12,1929,3,1,6,-9,210,210,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
43,-9,14,11,1897,6,3,1898,1,2,0,0,113,113,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
50,-9,9,2,1953,6,2,1956,5,3,6,-9,1093,1093,17,"4",1,2,2,"0","0",0,0,"gml-2.1"
51,-9,25,6,1950,27,7,1953,5,1,6,-9,1129,1129,20,"5",1,2,15,"0","0",0,0,"gml-2.1"
53,-9,22,8,1956,23,8,1956,5,3,1,-9,2,2,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
55,-9,29,8,1923,27,9,1923,6,1,0,0,30,30,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
56,-9,2,3,1897,21,9,1897,4,2,-9,-9,204,204,16,"4",0,6,1,"0","0",0,0,"gml-2.1"
57,-9,31,5,1853,30,3,1856,2,1,6,-9,1035,1035,20,"5",1,1,5,"0","0",0,0,"gml-2.1"
61,-9,1,8,1962,12,12,1962,4,1,0,0,134,134,16,"4",1,1,2,"0","0",0,0,"gml-2.1"
64,-9,17,3,1826,7,10,1826,4,1,0,0,205,205,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
67,-9,25,7,1934,31,7,1934,5,3,0,0,7,7,7,"3",0,3,1,"0","0",0,0,"gml-2.1"
68,-9,3,1,1900,13,1,1900,4,1,0,0,11,11,7,"3",1,2,1,"0","0",0,0,"gml-2.1"
69,-9,25,3,1914,29,11,1916,4,2,0,0,981,981,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
71,-9,17,1,1850,15,4,1850,4,1,0,0,89,89,13,"4",0,1,1,"0","0",0,0,"gml-2.1"
77,-9,10,7,1898,21,3,1899,4,1,0,0,255,255,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
78,-9,17,7,1847,-9,12,1847,5,3,0,0,168,138,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
86,-9,25,3,1907,-9,4,1908,1,3,-9,-9,403,374,16,"4",0,2,1,"0","0",0,0,"gml-2.1"
88,-9,6,7,1870,26,2,1871,2,2,6,-9,236,236,20,"5",1,4,1,"0","0",0,0,"gml-2.1"
89,-9,21,9,1822,13,11,1823,1,2,6,-9,419,419,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
91,-9,-9,5,1887,22,5,1887,4,4,0,0,22,1,4,"2",0,2,1,"0","0",0,0,"gml-2.1"
92,-9,18,2,1964,29,2,1964,1,2,2,-9,12,12,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
95,-9,-9,10,1909,-9,4,1910,4,1,0,0,212,153,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
96,-9,8,5,1886,6,6,1886,4,3,0,0,30,30,13,"4",0,5,1,"0","0",0,0,"gml-2.1"
100,-9,13,12,1914,16,9,1915,4,1,0,0,278,278,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
104,-9,-9,3,1880,-9,6,1880,6,1,0,0,122,63,11,"3",1,1,1,"0","0",0,0,"gml-2.1"
106,-9,23,4,1895,6,5,1895,4,3,0,0,14,14,7,"3",0,3,1,"0","0",0,0,"gml-2.1"
108,-9,25,3,1939,8,4,1939,1,2,-9,-9,15,15,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
109,-9,-9,9,1904,-9,10,1904,5,3,0,0,61,2,10,"3",0,1,1,"0","0",0,0,"gml-2.1"
111,-9,22,11,1934,9,5,1936,2,2,6,-9,535,535,20,"5",1,2,1,"0","0",0,0,"gml-2.1"
112,-9,7,9,1860,29,9,1860,1,2,6,-9,23,23,20,"5",1,1,2,"0","0",0,0,"gml-2.1"
113,-9,18,9,1860,13,2,1861,1,2,6,-9,149,149,20,"5",1,1,2,"0","0",0,0,"gml-2.1"
114,-9,-9,9,1911,18,10,1912,1,1,6,-9,414,385,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
115,-9,29,1,1859,11,7,1859,2,1,6,-9,164,164,20,"5",1,2,2,"0","0",0,0,"gml-2.1"
119,-9,24,2,1885,10,9,1885,6,1,0,0,199,199,11,"3",1,1,1,"0","0",0,0,"gml-2.1"
121,-9,27,6,1853,27,6,1853,4,3,0,0,1,1,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
122,-9,25,6,1961,27,12,1961,5,3,0,0,186,186,16,"4",1,1,8,"0","0",0,0,"gml-2.1"
123,-9,21,7,1845,24,3,1846,1,1,3,178,247,247,13,"4",1,2,1,"0","0",0,0,"gml-2.1"
125,-9,14,5,1958,28,10,1958,6,1,0,0,168,168,16,"4",1,2,3,"0","0",0,0,"gml-2.1"
126,-9,-9,1,1853,12,2,1853,4,3,0,0,43,13,1,"2",0,2,1,"0","0",0,0,"gml-2.1"
127,-9,3,3,1921,11,5,1921,4,2,0,0,70,70,14,"4",0,4,1,"0","0",0,0,"gml-2.1"
128,-9,15,11,1905,5,12,1905,4,1,0,0,21,21,14,"4",0,5,1,"0","0",0,0,"gml-2.1"
129,-9,18,9,1931,31,5,1933,1,2,6,-9,622,622,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
131,-9,14,9,1899,1,4,1900,4,1,0,0,200,200,10,"3",1,1,2,"0","0",0,0,"gml-2.1"
133,-9,11,1,1923,29,1,1923,6,1,-9,-9,19,19,17,"4",1,1,3,"0","0",0,0,"gml-2.1"
134,-9,20,3,1939,23,3,1939,4,3,0,0,4,4,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
135,-9,31,10,1861,5,2,1867,2,2,6,-9,1924,1924,20,"5",1,3,1,"0","0",0,0,"gml-2.1"
136,-9,15,7,1913,23,11,1914,3,1,4,-9,497,497,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
137,-9,4,5,1831,13,5,1831,5,3,0,0,10,10,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
139,-9,18,1,1935,2,2,1935,3,2,2,-9,16,16,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
141,-9,7,6,1880,25,11,1880,4,1,0,0,172,172,10,"3",1,7,1,"0","0",0,0,"gml-2.1"
142,-9,-9,7,1821,10,8,1821,5,3,0,0,41,11,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
144,-9,13,7,1854,-9,10,1854,5,3,0,0,111,81,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
145,-9,5,1,1927,28,3,1927,5,3,-9,-9,83,83,17,"4",1,7,1,"0","0",0,0,"gml-2.1"
146,-9,16,8,1827,-9,4,1828,1,2,6,-9,259,230,17,"4",1,3,1,"0","0",0,0,"gml-2.1"
147,-9,-9,3,1821,23,3,1821,1,2,2,-9,23,1,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
148,-9,21,4,1959,1,8,1960,5,1,1,1,469,469,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
149,-9,18,11,1856,26,5,1857,6,1,0,0,190,190,10,"3",1,1,1,"0","0",0,0,"gml-2.1"
151,-9,2,5,1926,23,9,1926,4,2,0,0,145,145,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
152,-9,7,12,1896,14,6,1898,6,1,0,0,555,555,14,"4",1,1,1,"0","0",0,0,"gml-2.1"
153,-9,22,6,1833,22,6,1833,4,3,0,0,1,1,7,"3",0,2,2,"0","0",0,0,"gml-2.1"
154,-9,12,9,1850,29,11,1850,6,1,-9,-9,79,79,16,"4",1,1,5,"0","0",0,0,"gml-2.1"
156,-9,-9,2,1906,14,5,1906,3,3,0,0,103,76,14,"4",1,1,1,"0","0",0,0,"gml-2.1"
157,-9,7,7,1937,7,12,1941,9,2,6,-9,1615,1615,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
158,-9,21,2,1921,23,8,1921,3,3,2,-9,184,184,17,"4",1,2,1,"0","0",0,0,"gml-2.1"
159,-9,2,11,1903,25,1,1904,1,2,0,0,85,85,13,"4",1,1,1,"0","0",0,0,"gml-2.1"
160,-9,21,3,1838,9,3,1839,1,1,3,-9,354,354,18,"4",1,1,1,"0","0",0,0,"gml-2.1"
164,-9,20,5,1904,28,6,1904,7,1,0,0,40,40,7,"3",0,2,1,"0","0",0,0,"gml-2.1"
165,-9,2,11,1911,29,9,1912,1,2,-9,-9,333,333,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
166,-9,16,4,1908,17,6,1908,4,3,0,0,63,63,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
167,-9,9,3,1821,8,4,1821,1,2,-9,-9,31,31,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
169,-9,10,9,1939,28,9,1939,1,2,6,-9,19,19,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
172,-9,5,1,1962,15,12,1962,5,3,1,-9,345,345,16,"4",1,1,2,"0","0",0,0,"gml-2.1"
173,-9,17,7,1958,6,12,1958,5,3,5,-9,143,143,17,"4",1,2,2,"0","0",0,0,"gml-2.1"
174,-9,7,3,1936,7,3,1936,4,3,0,0,1,1,7,"3",0,1,2,"0","0",0,0,"gml-2.1"
175,-9,18,2,1849,1,7,1849,1,2,6,-9,134,134,20,"5",1,3,1,"0","0",0,0,"gml-2.1"
177,-9,10,1,1923,10,7,1923,5,1,0,0,182,182,14,"4",0,2,1,"0","0",0,0,"gml-2.1"
178,-9,-9,4,1932,23,3,1935,6,1,1,-9,1087,1058,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
179,-9,8,10,1939,12,3,1940,1,2,6,-9,157,157,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
180,-9,-9,7,1903,5,9,1905,2,1,6,-9,798,768,20,"5",1,1,2,"0","0",0,0,"gml-2.1"
182,-9,8,1,1935,31,3,1936,5,3,-9,-9,449,449,17,"4",1,2,1,"0","0",0,0,"gml-2.1"
183,-9,-9,5,1939,16,9,1939,1,1,6,-9,139,109,20,"5",1,2,1,"0","0",0,0,"gml-2.1"
184,-9,-9,7,1938,11,8,1938,5,1,6,-9,42,12,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
185,-9,19,10,1956,23,10,1956,2,1,0,0,5,5,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
186,-9,12,7,1920,12,7,1920,5,3,0,0,1,1,1,"2",0,1,1,"0","0",0,0,"gml-2.1"
187,-9,31,10,1876,3,3,1878,1,1,6,-9,489,489,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
189,-9,-9,11,1827,14,9,1829,1,1,6,-9,684,655,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
191,-9,21,12,1888,14,6,1889,6,1,0,0,176,176,16,"4",1,1,2,"0","0",0,0,"gml-2.1"
194,-9,17,4,1863,20,7,1864,1,2,6,-9,461,461,20,"5",1,7,2,"0","0",0,0,"gml-2.1"
196,-9,4,2,1893,3,10,1893,4,2,6,-9,242,242,20,"5",1,1,2,"0","0",0,0,"gml-2.1"
197,-9,23,11,1917,1,4,1920,2,3,6,-9,861,861,17,"4",1,5,1,"0","0",0,0,"gml-2.1"
198,-9,1,9,1848,11,9,1848,4,2,0,0,11,11,7,"3",0,2,1,"0","0",0,0,"gml-2.1"
199,-9,24,10,1961,25,12,1963,2,2,6,-9,793,793,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
200,-9,1,9,1955,6,11,1956,2,2,6,-9,433,433,20,"5",1,2,4,"0","0",0,0,"gml-2.1"
202,-9,14,4,1883,9,6,1885,2,1,6,-9,788,788,20,"5",1,1,1,"0","0",0,0,"gml-2.1"
203,-9,-9,6,1959,31,10,1961,5,3,-9,-9,884,855,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
207,-9,-9,2,1858,8,6,1858,3,3,0,0,128,101,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
208,-9,10,3,1953,31,3,1953,5,3,1,-9,22,22,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
210,-9,28,7,1936,29,3,1939,1,2,6,-9,975,975,16,"4",1,3,1,"0","0",0,0,"gml-2.1"
211,-9,29,3,1920,16,7,1920,2,2,0,0,110,110,14,"4",1,1,2,"0","0",0,0,"gml-2.1"
212,-9,-9,2,1888,-9,2,1888,5,3,0,0,29,1,7,"3",1,1,2,"0","0",0,0,"gml-2.1"
220,-9,25,7,1870,5,10,1870,4,3,0,0,73,73,10,"3",1,3,1,"0","0",0,0,"gml-2.1"
224,-9,4,11,1865,24,11,1865,4,3,0,0,21,21,7,"3",0,3,1,"0","0",0,0,"gml-2.1"
225,-9,7,11,1861,26,12,1861,7,1,0,0,50,50,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
227,-9,13,3,1861,19,9,1861,3,3,2,-9,191,191,17,"4",1,1,2,"0","0",0,0,"gml-2.1"
228,-9,-9,3,1881,12,5,1881,3,2,0,0,73,43,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
230,-9,2,4,1919,13,3,1921,2,1,-9,-9,712,712,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
231,-9,26,4,1849,25,5,1849,4,2,0,0,30,30,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
235,-9,3,7,1940,7,7,1940,9,3,-9,-9,5,5,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
236,-9,6,10,1849,8,11,1849,4,3,0,0,34,34,7,"3",1,3,1,"0","0",0,0,"gml-2.1"
237,-9,29,12,1899,15,1,1900,7,1,0,0,18,18,15,"4",0,1,1,"0","0",0,0,"gml-2.1"
238,-9,14,5,1913,14,5,1913,1,3,0,0,1,1,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
241,-9,31,3,1923,13,6,1923,7,1,0,0,75,75,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
242,-9,21,10,1904,25,11,1904,3,1,0,0,36,36,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
246,-9,-9,5,1960,19,4,1961,5,3,0,0,354,324,17,"4",1,2,1,"0","0",0,0,"gml-2.1"
247,-9,-9,1,1905,20,1,1905,4,1,0,0,20,1,7,"3",0,4,1,"0","0",0,0,"gml-2.1"
248,-9,30,1,1932,5,5,1932,6,1,0,0,97,97,7,"3",0,2,1,"0","0",0,0,"gml-2.1"
249,-9,-9,5,1910,-9,5,1910,5,3,0,0,31,1,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
252,-9,16,1,1946,4,10,1946,5,3,0,0,262,262,10,"3",1,1,2,"0","0",0,0,"gml-2.1"
253,-9,9,4,1960,1,7,1960,7,1,1,-9,84,84,16,"4",1,5,1,"0","0",0,0,"gml-2.1"
254,-9,23,7,1902,13,2,1903,6,1,-9,-9,206,206,16,"4",1,3,1,"0","0",0,0,"gml-2.1"
256,-9,31,10,1873,18,12,1873,7,1,0,0,49,49,15,"4",1,1,2,"0","0",0,0,"gml-2.1"
257,-9,23,7,1914,11,11,1918,2,2,6,-9,1573,1573,20,"5",1,4,11,"0","0",0,0,"gml-2.1"
258,-9,25,3,1939,14,8,1945,1,2,6,-9,2335,2335,20,"5",1,23,10,"0","0",0,0,"gml-2.1"
259,-9,3,6,1956,6,9,1958,1,3,-9,-9,826,826,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
260,-9,23,9,1914,25,5,1915,4,2,0,0,245,245,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
261,-9,3,4,1865,26,7,1866,2,2,6,-9,480,480,20,"5",1,8,3,"0","0",0,0,"gml-2.1"
262,-9,5,9,1944,8,9,1944,8,3,0,0,4,4,18,"4",0,1,1,"258","0",0,0,"gml-2.1"
266,-9,8,2,1958,17,6,1958,6,1,1,5,130,130,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
301,-9,-9,11,1835,15,2,1836,3,1,0,0,107,78,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
304,-9,20,4,1854,2,12,1854,4,3,0,0,227,227,10,"3",0,1,1,"0","0",0,0,"gml-2.1"
306,-9,17,9,1860,19,1,1861,8,4,0,0,125,125,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
307,-9,6,5,1877,30,5,1878,4,1,0,0,390,390,10,"3",0,1,1,"0","0",0,0,"gml-2.1"
309,-9,26,3,1898,1,7,1898,4,1,0,0,98,98,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
310,-9,16,10,1905,15,12,1905,4,3,0,0,61,61,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
311,-9,2,4,1908,20,4,1908,4,3,0,0,19,19,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
312,-9,-9,10,1910,28,12,1910,7,1,0,0,89,59,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
313,-9,15,3,1910,3,1,1911,4,1,0,0,295,295,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
314,-9,2,10,1911,15,10,1911,6,1,0,0,14,14,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
315,-9,1,7,1911,4,11,1911,6,1,0,0,127,127,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
316,-9,16,1,1912,27,1,1912,7,1,0,0,12,12,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
317,-9,6,11,1912,31,3,1913,5,3,0,0,146,146,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
320,-9,25,8,1914,23,5,1915,9,3,0,0,272,272,21,"5",1,1,3,"0","0",0,0,"gml-2.1"
321,-9,15,3,1916,5,2,1917,5,3,2,-9,328,328,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
323,-9,6,6,1916,27,6,1917,9,3,2,-9,387,387,21,"5",1,2,1,"0","0",0,0,"gml-2.1"
324,-9,7,3,1915,26,11,1916,9,3,-9,-9,631,631,21,"5",1,4,1,"0","0",0,0,"gml-2.1"
327,-9,16,3,1920,16,9,1920,5,3,0,0,185,185,14,"4",0,3,1,"0","0",0,0,"gml-2.1"
328,-9,16,9,1922,23,7,1923,6,1,0,0,311,311,14,"4",1,3,1,"0","0",0,0,"gml-2.1"
336,-9,30,8,1937,30,8,1937,5,3,0,0,1,1,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
337,-9,14,6,1939,17,2,1940,4,3,0,0,249,249,15,"4",1,1,2,"0","0",0,0,"gml-2.1"
339,-9,28,3,1940,7,12,1941,9,3,0,0,620,620,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
343,-9,-9,10,1966,10,8,1967,5,3,1,-9,314,284,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
345,-9,-9,5,1967,24,6,1967,5,3,2,-9,55,25,16,"4",1,1,2,"0","0",0,0,"gml-2.1"
346,-9,9,5,1968,15,12,1968,1,2,0,0,221,221,14,"4",0,5,1,"0","0",0,0,"gml-2.1"
347,-9,23,1,1968,25,1,1968,7,1,1,1,3,3,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
349,-9,27,12,1968,-9,12,1969,5,3,3,-9,370,340,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
350,-9,14,2,1969,4,7,1969,5,1,0,0,141,141,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
352,-9,7,5,1969,-9,10,1969,5,3,3,-9,178,148,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
353,-9,7,10,1973,31,10,1973,5,1,0,0,25,25,8,"3",1,1,1,"0","0",0,0,"gml-2.1"
354,-9,1,9,1972,13,11,1973,1,1,1,-9,439,439,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
355,-9,15,1,1974,20,1,1974,2,2,3,-9,6,6,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
356,-9,12,5,1975,15,5,1975,5,1,2,-9,4,4,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
358,-9,20,10,1975,20,10,1975,5,3,1,4,1,1,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
360,-9,-9,4,1975,29,11,1975,6,1,0,0,243,214,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
361,-9,4,2,1976,4,2,1976,5,3,1,1,1,1,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
362,-9,19,6,1976,21,8,1976,6,1,1,-9,64,64,17,"4",1,1,2,"0","0",0,0,"gml-2.1"
363,-9,4,2,1976,4,2,1976,5,3,0,0,1,1,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
364,-9,14,3,1974,17,3,1974,5,3,0,0,4,4,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
365,-9,6,9,1976,12,11,1976,7,1,0,0,68,68,15,"4",1,1,1,"0","0",0,0,"gml-2.1"
366,-9,27,8,1821,27,2,1822,5,3,0,0,185,185,11,"3",0,1,1,"0","0",0,0,"gml-2.1"
367,-9,20,7,1828,30,10,1828,4,2,-9,-9,103,103,16,"4",1,1,1,"0","0",0,0,"gml-2.1"
368,-9,15,9,1832,21,5,1833,2,2,-9,-9,249,249,17,"4",1,1,3,"0","0",0,0,"gml-2.1"
370,-9,-9,8,1830,-9,9,1830,5,3,0,0,61,2,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
371,-9,12,3,1842,12,3,1842,5,3,0,0,1,1,1,"2",0,2,1,"0","0",0,0,"gml-2.1"
373,-9,-9,1,1846,15,6,1846,6,1,0,0,166,136,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
374,-9,23,3,1848,9,8,1848,3,1,3,-9,140,140,17,"4",1,3,1,"0","0",0,0,"gml-2.1"
375,-9,1,4,1848,10,7,1849,6,1,6,-9,466,466,20,"5",1,4,4,"0","0",0,0,"gml-2.1"
377,-9,-9,4,1852,-9,7,1852,4,3,0,0,122,63,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
378,-9,6,3,1898,6,3,1898,4,3,0,0,1,1,3,"2",0,1,1,"0","0",0,0,"gml-2.1"
379,-9,17,3,1898,10,4,1898,4,2,0,0,25,25,3,"2",0,1,1,"0","0",0,0,"gml-2.1"
380,-9,-9,5,1856,-9,5,1856,5,3,0,0,31,1,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
381,-9,19,11,1864,27,11,1864,4,1,0,0,9,9,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
391,-9,6,9,1898,5,10,1898,4,3,0,0,30,30,16,"4",0,4,1,"0","0",0,0,"gml-2.1"
394,-9,30,10,1914,29,5,1915,1,2,-9,-9,212,212,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
395,-9,23,2,1916,10,3,1916,9,3,0,0,17,17,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
396,-9,27,8,1916,27,8,1916,9,4,0,0,1,1,21,"5",1,1,2,"0","0",0,0,"gml-2.1"
397,-9,8,10,1914,16,10,1915,9,3,-9,-9,374,374,21,"5",1,1,3,"0","0",0,0,"gml-2.1"
398,-9,1,5,1915,5,12,1915,5,3,-9,-9,219,219,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
399,-9,7,10,1916,6,4,1917,9,4,-9,-9,182,182,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
400,-9,5,4,1917,26,10,1917,9,3,0,0,205,205,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
407,-9,-9,9,1931,-9,9,1931,2,2,0,0,30,1,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
409,-9,19,5,1937,30,7,1938,5,3,1,-9,438,438,17,"4",1,1,1,"0","0",0,0,"gml-2.1"
414,-9,29,3,1941,11,12,1941,9,3,3,-9,258,258,21,"5",1,1,1,"0","0",0,0,"gml-2.1"
418,-9,21,5,1940,25,10,1940,9,3,-9,-9,158,158,21,"5",0,1,1,"0","0",0,0,"gml-2.1"
420,-9,30,4,1941,31,5,1941,1,2,5,-9,32,32,17,"4",1,3,3,"0","0",0,0,"gml-2.1"
421,-9,12,10,1941,15,12,1941,5,3,0,0,65,65,16,"4",0,1,1,"0","0",0,0,"gml-2.1"
501,-9,31,1,1831,31,1,1831,4,3,0,0,1,1,4,"2",0,1,1,"0","0",0,0,"gml-2.1"
502,-9,12,2,1864,28,7,1864,2,1,0,0,168,168,7,"3",0,1,2,"0","0",0,0,"gml-2.1"
503,-9,9,9,1939,6,10,1939,4,2,0,0,28,28,10,"3",0,1,1,"0","0",0,0,"gml-2.1"
504,-9,14,6,1940,15,6,1940,1,2,0,0,2,2,14,"4",0,1,1,"0","0",0,0,"gml-2.1"
505,-9,10,6,1940,17,6,1940,1,2,0,0,8,8,13,"4",0,1,1,"0","0",0,0,"gml-2.1"
506,-9,12,7,1881,-9,8,1881,5,3,0,0,51,21,7,"3",0,1,1,"0","0",0,0,"gml-2.1"
507,-9,2,4,1882,-9,5,1882,5,3,0,0,60,30,7,"3",1,1,1,"0","0",0,0,"gml-2.1"
509,-9,5,8,1866,7,8,1866,4,2,0,0,3,3,1,"2",0,1,1,"0","0",0,0,"gml-2.1"
