"dispnum3","incidnum3","stday","stmon","styear","endday","endmon","endyear","duration","tbi","fatality","fatalpre","action","hostlev","numa","revtype1","revtype2","version"
4273,4273050,2,2,1999,2,2,1999,1,8,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273051,10,2,1999,13,2,1999,4,-2,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273052,11,2,1999,11,2,1999,1,0,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273053,11,2,1999,12,2,1999,2,-1,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273054,11,2,1999,11,2,1999,1,4,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273055,15,2,1999,15,2,1999,1,0,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273056,15,2,1999,15,2,1999,1,0,0,0,1,2,1,2,0,"gml-2.1"
4273,4273057,15,2,1999,15,2,1999,1,0,0,0,1,2,1,2,0,"gml-2.1"
4273,4273058,15,2,1999,15,2,1999,1,0,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273060,15,2,1999,15,2,1999,1,4,0,0,1,2,1,1,0,"gml-2.1"
4273,4273062,19,2,1999,24,2,1999,6,-3,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273063,21,2,1999,21,2,1999,1,1,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273064,22,2,1999,23,2,1999,2,5,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273065,28,2,1999,28,2,1999,1,1,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273066,1,3,1999,1,3,1999,1,3,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273067,4,3,1999,6,3,1999,3,0,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273068,6,3,1999,6,3,1999,1,6,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273069,12,3,1999,16,3,1999,5,-1,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273070,15,3,1999,15,3,1999,1,4,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273071,19,3,1999,19,3,1999,1,14,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273072,2,4,1999,4,4,1999,3,13,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273073,17,4,1999,19,4,1999,3,6,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273074,25,4,1999,25,4,1999,1,2,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273075,27,4,1999,27,4,1999,1,5,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273076,2,5,1999,3,5,1999,2,9,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273077,12,5,1999,12,5,1999,1,40,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273078,21,6,1999,21,6,1999,1,0,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273079,21,6,1999,21,6,1999,1,27,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273080,18,7,1999,18,7,1999,1,26,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273081,13,8,1999,16,8,1999,4,1,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273082,17,8,1999,18,8,1999,2,5,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273083,23,8,1999,23,8,1999,1,21,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273084,13,9,1999,13,9,1999,1,23,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273085,6,10,1999,6,10,1999,1,8,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273086,14,10,1999,14,10,1999,1,2,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273087,16,10,1999,16,10,1999,1,6,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273088,22,10,1999,22,10,1999,1,3,0,0,7,3,11,2,3,"gml-2.1"
4273,4273089,25,10,1999,27,10,1999,3,5,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273090,1,11,1999,3,11,1999,3,5,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273091,8,11,1999,9,11,1999,2,2,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273092,11,11,1999,11,11,1999,1,7,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273093,18,11,1999,18,11,1999,1,4,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273094,22,11,1999,22,11,1999,1,0,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273095,22,11,1999,22,11,1999,1,14,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273096,6,12,1999,6,12,1999,1,34,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273097,9,1,2000,10,1,2000,2,1,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273098,11,1,2000,13,1,2000,3,0,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273099,13,1,2000,13,1,2000,1,21,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273100,3,2,2000,3,2,2000,1,5,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273101,8,2,2000,10,2,2000,3,-1,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273102,9,2,2000,9,2,2000,1,19,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273103,28,2,2000,28,2,2000,1,3,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273104,2,3,2000,2,3,2000,1,7,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273105,9,3,2000,9,3,2000,1,2,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273106,11,3,2000,11,3,2000,1,4,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273107,15,3,2000,15,3,2000,1,19,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273108,3,4,2000,6,4,2000,4,0,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273109,6,4,2000,-9,4,2000,-9,-9,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273110,11,4,2000,11,4,2000,1,14,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273111,25,4,2000,25,4,2000,1,7,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273112,2,5,2000,2,5,2000,1,0,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273113,2,5,2000,2,5,2000,1,8,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273114,10,5,2000,10,5,2000,1,4,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273115,14,5,2000,14,5,2000,1,8,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273116,22,5,2000,22,5,2000,1,7,-9,-9,17,4,1,2,1,"gml-2.1"
4273,4273117,29,5,2000,1,6,2000,4,28,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273118,29,6,2000,29,6,2000,1,44,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273119,12,8,2000,13,8,2000,2,14,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273120,27,8,2000,28,8,2000,2,5,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273121,2,9,2000,2,9,2000,1,2,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273122,4,9,2000,4,9,2000,1,10,0,0,12,3,1,2,0,"gml-2.1"
4273,4273123,14,9,2000,14,9,2000,1,25,-9,-9,16,4,1,2,1,"gml-2.1"
4273,4273124,9,10,2000,9,10,2000,1,24,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273125,2,11,2000,2,11,2000,1,50,-9,-9,17,4,2,2,1,"gml-2.1"
4273,4273126,22,12,2000,22,12,2000,1,10,-9,-9,16,4,2,2,1,"gml-2.1"
4273,4273127,1,1,2001,15,2,2001,46,-26,-9,-9,17,4,2,2,0,"gml-2.1"
4273,4273128,20,1,2001,20,1,2001,1,23,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273129,12,2,2001,12,2,2001,1,4,0,0,16,4,1,2,0,"gml-2.1"
4273,4273130,16,2,2001,16,2,2001,1,1,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273131,17,2,2001,18,2,2001,2,4,0,0,16,4,1,2,0,"gml-2.1"
4273,4273132,22,2,2001,22,2,2001,1,2,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273133,24,2,2001,26,2,2001,3,-9,0,0,8,3,1,2,0,"gml-2.1"
4273,4273134,-9,3,2001,-9,3,2001,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4273,4273135,2,3,2001,2,3,2001,1,28,0,0,16,4,1,2,0,"gml-2.1"
4273,4273136,30,3,2001,30,3,2001,1,14,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273137,13,4,2001,13,4,2001,1,35,-9,-9,17,4,1,2,0,"gml-2.1"
4273,4273138,18,5,2001,18,5,2001,1,5,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273139,23,5,2001,23,5,2001,1,19,1,1,17,4,1,2,0,"gml-2.1"
4273,4273140,11,6,2001,-9,6,2001,-9,-9,0,0,15,4,1,2,0,"gml-2.1"
4273,4273141,19,6,2001,19,6,2001,1,1,0,0,17,4,2,2,1,"gml-2.1"
4273,4273142,20,6,2001,20,6,2001,1,27,0,0,16,4,1,2,0,"gml-2.1"
4273,4273143,17,7,2001,17,7,2001,1,3,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273144,20,7,2001,20,7,2001,1,4,0,0,16,4,1,2,0,"gml-2.1"
4273,4273145,24,7,2001,24,7,2001,1,14,0,0,16,4,1,2,0,"gml-2.1"
4273,4273146,7,8,2001,7,8,2001,1,3,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273147,10,8,2001,10,8,2001,1,4,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273148,14,8,2001,14,8,2001,1,10,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273149,24,8,2001,24,8,2001,1,3,1,1,17,4,1,2,0,"gml-2.1"
4273,4273150,27,8,2001,27,8,2001,1,0,0,0,16,4,1,2,0,"gml-2.1"
4273,4273151,27,8,2001,27,8,2001,1,1,-9,-9,17,4,2,2,0,"gml-2.1"
4273,4273152,28,8,2001,28,8,2001,1,1,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273153,29,8,2001,29,8,2001,1,1,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273154,30,8,2001,30,8,2001,1,5,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273155,4,9,2001,4,9,2001,1,5,-9,-9,16,4,1,2,0,"gml-2.1"
4273,4273156,9,9,2001,9,9,2001,1,2,1,6,16,4,2,2,0,"gml-2.1"
4273,4273157,11,9,2001,11,9,2001,1,10,0,0,16,4,1,2,0,"gml-2.1"
4273,4273158,21,9,2001,21,9,2001,1,6,-9,-9,17,4,1,2,0,"gml-2.1"
4273,4273159,27,9,2001,27,9,2001,1,6,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273160,3,10,2001,3,10,2001,1,7,-9,-9,16,4,2,2,0,"gml-2.1"
4273,4273161,10,10,2001,10,10,2001,1,-1017,0,0,16,4,1,2,0,"gml-2.1"
4273,4273162,28,12,1998,30,12,1998,3,47,0,0,1,2,1,1,0,"gml-2.1"
4273,4273163,15,2,1999,15,2,1999,1,0,0,0,1,2,1,1,0,"gml-2.1"
4273,4273164,15,2,1999,15,2,1999,1,1064,0,0,1,2,1,1,0,"gml-2.1"
4273,4273165,14,1,2002,19,3,2003,430,-422,-9,-9,17,4,2,2,0,"gml-2.1"
4273,4273166,21,1,2002,17,3,2003,421,-185,-9,-9,17,4,2,2,0,"gml-2.1"
4273,4273167,13,9,2002,13,9,2002,1,-9,0,0,1,2,1,0,0,"gml-2.1"
4273,4273168,-9,10,2002,-9,10,2002,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4273,4273169,27,11,2002,18,3,2003,112,-24,0,0,7,3,10,2,3,"gml-2.1"
4273,4273170,22,2,2003,22,2,2003,1,25,0,0,8,3,1,0,0,"gml-2.1"
4273,4273171,19,3,2003,2,5,2003,45,-9,6,-9,20,5,4,2,3,"gml-2.1"
4274,4274001,21,1,1999,21,1,1999,1,-9,0,0,7,3,1,1,2,"gml-2.1"
4275,4275001,10,8,2000,10,8,2000,1,-9,0,0,10,3,1,2,0,"gml-2.1"
4277,4277001,13,7,2001,15,7,2001,3,82,0,0,17,4,1,1,0,"gml-2.1"
4277,4277002,5,10,2001,5,10,2001,1,18,-9,-9,17,4,1,1,0,"gml-2.1"
4277,4277003,23,10,2001,26,10,2001,4,16,0,0,8,3,1,4,0,"gml-2.1"
4277,4277004,11,11,2001,12,11,2001,2,31,-9,-9,17,4,1,1,0,"gml-2.1"
4277,4277005,13,12,2001,16,12,2001,4,7,0,0,8,3,1,4,0,"gml-2.1"
4277,4277006,23,12,2001,31,12,2001,9,-8,-9,-9,17,4,1,1,0,"gml-2.1"
4277,4277007,23,12,2001,31,12,2001,9,-7,0,0,11,3,1,2,0,"gml-2.1"
4277,4277008,24,12,2001,27,12,2001,4,-4,0,0,10,3,1,2,0,"gml-2.1"
4277,4277009,23,12,2001,12,1,2002,21,-20,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277010,23,12,2001,14,1,2002,23,3,0,0,11,3,1,1,2,"gml-2.1"
4277,4277011,17,1,2002,17,1,2002,1,0,0,0,7,3,1,0,0,"gml-2.1"
4277,4277012,17,1,2002,17,1,2002,1,3,0,0,16,4,1,0,0,"gml-2.1"
4277,4277013,20,1,2002,28,1,2002,9,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277014,1,2,2002,2,2,2002,2,6,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277015,8,2,2002,15,2,2002,8,6,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277016,21,2,2002,28,2,2002,8,5,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277017,5,3,2002,3,4,2002,30,5,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277018,8,4,2002,9,4,2002,2,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277019,13,4,2002,14,4,2002,2,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277020,18,4,2002,7,5,2002,20,6,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277022,13,5,2002,12,7,2002,61,-55,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277023,18,5,2002,18,5,2002,1,1,0,0,8,3,1,0,0,"gml-2.1"
4277,4277024,19,5,2002,19,5,2002,1,3,0,0,10,3,1,0,0,"gml-2.1"
4277,4277025,22,5,2002,22,5,2002,1,8,0,0,7,3,1,1,2,"gml-2.1"
4277,4277026,30,5,2002,30,5,2002,1,5,0,0,11,3,1,0,0,"gml-2.1"
4277,4277027,4,6,2002,4,6,2002,1,3,0,0,11,3,1,0,0,"gml-2.1"
4277,4277028,7,6,2002,7,6,2002,1,0,0,0,8,3,1,0,0,"gml-2.1"
4277,4277029,7,6,2002,7,6,2002,1,0,0,0,7,3,1,1,2,"gml-2.1"
4277,4277030,7,6,2002,7,6,2002,1,0,0,0,16,4,1,1,2,"gml-2.1"
4277,4277031,7,6,2002,7,6,2002,1,11,0,0,8,3,1,1,2,"gml-2.1"
4277,4277032,18,6,2002,18,6,2002,1,0,0,0,12,3,1,1,2,"gml-2.1"
4277,4277033,18,6,2002,18,6,2002,1,27,1,1,16,4,1,1,2,"gml-2.1"
4277,4277034,15,7,2002,15,7,2002,1,1,0,0,8,3,1,1,2,"gml-2.1"
4277,4277035,16,7,2002,22,7,2002,7,5,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277036,27,7,2002,5,8,2002,10,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277037,9,8,2002,9,8,2002,1,7,0,0,16,4,1,1,2,"gml-2.1"
4277,4277038,16,8,2002,3,9,2002,19,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277039,7,9,2002,8,9,2002,2,6,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277040,14,9,2002,16,9,2002,3,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277041,20,9,2002,20,9,2002,1,7,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277042,27,9,2002,25,10,2002,29,7,-9,-9,17,4,1,0,2,"gml-2.1"
4277,4277043,1,11,2002,6,11,2002,6,5,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277044,11,11,2002,17,11,2002,7,4,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277045,21,11,2002,26,11,2002,6,6,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277046,2,12,2002,7,12,2002,6,0,1,-9,17,4,1,0,2,"gml-2.1"
4277,4277047,7,12,2002,7,12,2002,1,5,0,0,7,3,1,0,2,"gml-2.1"
4277,4277048,12,12,2002,13,12,2002,2,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277049,17,12,2002,19,12,2002,3,4,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277050,23,12,2002,24,12,2002,2,3,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277051,27,12,2002,27,12,2002,1,2,0,0,7,3,1,1,2,"gml-2.1"
4277,4277053,29,12,2002,30,12,2002,2,7,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277054,6,1,2003,6,1,2003,1,14,-9,9,17,4,1,1,2,"gml-2.1"
4277,4277055,20,1,2003,11,2,2003,23,-15,-9,9,17,4,1,1,2,"gml-2.1"
4277,4277056,27,1,2003,28,1,2003,2,-1,0,0,7,3,1,0,0,"gml-2.1"
4277,4277057,27,1,2003,28,1,2003,2,8,0,0,7,3,1,0,0,"gml-2.1"
4277,4277058,5,2,2003,5,2,2003,1,13,0,0,7,3,1,0,0,"gml-2.1"
4277,4277059,18,2,2003,18,2,2003,1,11,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277060,1,3,2003,1,3,2003,1,10,-9,9,17,4,1,1,2,"gml-2.1"
4277,4277061,11,3,2003,29,3,2003,19,6,-9,9,17,4,1,1,2,"gml-2.1"
4277,4277062,4,4,2003,24,4,2003,21,6,-9,9,17,4,1,1,2,"gml-2.1"
4277,4277063,30,4,2003,1,5,2003,2,-9,0,0,16,4,1,1,0,"gml-2.1"
4277,4277064,-9,5,2003,-9,5,2003,-9,-9,0,0,11,3,1,1,2,"gml-2.1"
4277,4277065,6,5,2003,15,5,2003,10,5,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277066,20,5,2003,23,5,2003,4,7,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277067,30,5,2003,30,5,2003,1,2,0,0,11,3,1,2,2,"gml-2.1"
4277,4277068,1,6,2003,8,6,2003,8,9,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277069,17,6,2003,17,6,2003,1,11,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277070,28,6,2003,5,7,2003,8,7,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277071,12,7,2003,18,7,2003,7,6,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277072,24,7,2003,4,8,2003,12,7,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277073,11,8,2003,15,8,2003,5,6,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277074,21,8,2003,31,8,2003,11,12,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277075,12,9,2003,-9,9,2003,-9,-9,0,0,11,3,1,2,2,"gml-2.1"
4277,4277076,8,9,2003,18,9,2003,11,5,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277077,23,9,2003,24,9,2003,2,7,-9,-9,17,4,1,1,2,"gml-2.1"
4277,4277078,1,10,2003,3,11,2003,34,12,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277079,15,11,2003,16,11,2003,2,6,1,-9,17,4,1,1,2,"gml-2.1"
4277,4277080,22,11,2003,22,11,2003,1,-9,-9,-9,17,4,1,1,2,"gml-2.1"
4278,4278001,17,4,2001,17,4,2001,1,-9,0,0,7,3,1,1,0,"gml-2.1"
4279,4279001,-9,5,2001,-9,5,2001,-9,-9,0,0,7,3,1,1,0,"gml-2.1"
4280,4280001,1,4,2001,1,4,2001,1,0,1,1,7,3,1,2,0,"gml-2.1"
4280,4280002,1,4,2001,1,4,2001,1,0,0,0,12,3,1,1,2,"gml-2.1"
4280,4280003,1,4,2001,3,7,2001,94,-92,0,0,15,4,1,2,0,"gml-2.1"
4280,4280004,2,4,2001,2,4,2001,1,3,0,0,7,3,1,2,0,"gml-2.1"
4280,4280005,5,4,2001,5,4,2001,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4281,4281001,27,3,2001,27,3,2001,1,29,0,0,4,2,1,2,0,"gml-2.1"
4281,4281002,25,4,2001,25,4,2001,1,98,0,0,1,2,1,2,0,"gml-2.1"
4281,4281003,1,8,2001,1,8,2001,1,16,0,0,1,2,1,2,0,"gml-2.1"
4281,4281004,17,8,2001,17,8,2001,1,4,0,0,7,3,1,2,0,"gml-2.1"
4281,4281005,21,8,2001,21,8,2001,1,1,0,0,7,3,1,2,0,"gml-2.1"
4281,4281006,22,8,2001,-9,8,2001,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4282,4282001,2,6,2001,5,6,2001,4,113,0,0,12,3,1,1,0,"gml-2.1"
4282,4282002,26,9,2001,27,9,2001,2,52,0,0,7,3,1,1,0,"gml-2.1"
4282,4282003,18,11,2001,18,11,2001,1,9,0,0,12,3,1,4,1,"gml-2.1"
4282,4282004,27,11,2001,27,11,2001,1,38,0,0,17,4,1,4,0,"gml-2.1"
4282,4282005,4,1,2002,4,1,2002,1,82,0,0,7,3,1,2,0,"gml-2.1"
4282,4282006,27,3,2002,27,3,2002,1,26,0,0,7,3,1,2,0,"gml-2.1"
4282,4282007,22,4,2002,22,4,2002,1,12,0,0,7,3,1,2,0,"gml-2.1"
4282,4282008,4,5,2002,4,5,2002,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4282,4282009,-9,6,2002,-9,6,2002,-9,-9,0,0,11,3,1,0,0,"gml-2.1"
4282,4282010,11,6,2002,11,6,2002,1,17,0,0,7,3,1,2,0,"gml-2.1"
4282,4282011,28,6,2002,28,6,2002,1,141,1,17,17,4,1,2,0,"gml-2.1"
4282,4282012,16,11,2002,16,11,2002,1,27,0,0,7,3,1,2,0,"gml-2.1"
4282,4282013,13,12,2002,20,12,2002,8,55,0,0,11,3,1,1,0,"gml-2.1"
4282,4282014,13,2,2003,13,2,2003,1,103,0,0,7,3,1,0,0,"gml-2.1"
4282,4282015,27,5,2003,28,5,2003,2,4,0,0,7,3,1,2,0,"gml-2.1"
4282,4282016,1,6,2003,1,6,2003,1,39,0,0,7,3,1,2,0,"gml-2.1"
4282,4282017,10,7,2003,10,7,2003,1,7,0,0,7,3,1,2,0,"gml-2.1"
4282,4282018,17,7,2003,17,7,2003,1,32,0,0,17,4,1,0,0,"gml-2.1"
4282,4282021,18,8,2003,18,8,2003,1,7,0,0,7,3,1,2,0,"gml-2.1"
4282,4282022,25,8,2003,25,8,2003,1,0,0,0,7,3,1,2,0,"gml-2.1"
4282,4282023,25,8,2003,25,8,2003,1,66,0,0,7,3,1,2,0,"gml-2.1"
4282,4282024,30,10,2003,30,10,2003,1,0,0,0,7,3,1,2,0,"gml-2.1"
4282,4282025,30,10,2003,30,10,2003,1,25,0,0,7,3,1,2,0,"gml-2.1"
4282,4282026,24,11,2003,24,11,2003,1,0,0,0,7,3,1,2,0,"gml-2.1"
4282,4282027,24,11,2003,24,11,2003,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4282,4282028,-9,2,2004,-9,2,2004,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4282,4282029,14,7,2004,14,7,2004,1,0,0,0,7,3,1,2,0,"gml-2.1"
4282,4282030,14,7,2004,14,7,2004,1,71,0,0,7,3,1,2,0,"gml-2.1"
4282,4282032,23,9,2004,23,9,2004,1,19,0,0,7,3,1,2,0,"gml-2.1"
4282,4282033,12,10,2004,12,10,2004,1,13,0,0,7,3,1,2,0,"gml-2.1"
4282,4282034,25,10,2004,25,10,2004,1,7,0,0,8,3,1,0,0,"gml-2.1"
4282,4282035,1,11,2004,1,11,2004,1,0,0,0,7,3,1,2,0,"gml-2.1"
4282,4282036,1,11,2004,1,11,2004,1,9,0,0,7,3,1,2,0,"gml-2.1"
4282,4282037,10,11,2004,10,11,2004,1,-9,0,0,7,3,1,2,0,"gml-2.1"
4283,4283001,15,9,2001,-9,9,2001,-9,-9,0,0,7,3,3,2,0,"gml-2.1"
4283,4283002,15,9,2001,18,9,2001,4,-3,0,0,8,3,1,2,0,"gml-2.1"
4283,4283003,15,9,2001,18,9,2001,4,-2,0,0,8,3,1,2,0,"gml-2.1"
4283,4283004,16,9,2001,19,9,2001,4,-3,0,0,8,3,1,2,0,"gml-2.1"
4283,4283005,16,9,2001,-9,9,2001,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4283,4283006,16,9,2001,18,9,2001,3,-1,0,0,8,3,1,2,0,"gml-2.1"
4283,4283007,17,9,2001,17,9,2001,1,0,0,0,1,2,1,2,0,"gml-2.1"
4283,4283008,17,9,2001,-9,9,2001,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4283,4283009,20,9,2001,20,9,2001,1,2,0,0,1,2,1,2,0,"gml-2.1"
4283,4283010,22,9,2001,22,9,2001,1,0,-9,-9,17,4,1,2,0,"gml-2.1"
4283,4283011,22,9,2001,22,9,2001,1,3,0,0,16,4,1,2,0,"gml-2.1"
4283,4283012,25,9,2001,25,9,2001,1,5,0,0,1,2,1,2,0,"gml-2.1"
4283,4283013,30,9,2001,6,10,2001,7,-6,0,0,7,3,1,2,0,"gml-2.1"
4283,4283014,30,9,2001,30,9,2001,1,1,0,0,7,3,1,2,0,"gml-2.1"
4283,4283015,1,10,2001,1,10,2001,1,1,-9,-9,17,4,1,2,0,"gml-2.1"
4283,4283016,2,10,2001,6,10,2001,5,0,0,0,1,2,1,2,0,"gml-2.1"
4283,4283017,6,10,2001,-9,10,2001,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4283,4283018,6,10,2001,-9,10,2001,-9,-9,0,0,7,3,1,2,0,"gml-2.1"
4283,4283019,6,10,2001,-9,10,2001,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4283,4283020,6,10,2001,6,10,2001,1,0,0,0,4,2,1,2,0,"gml-2.1"
4283,4283021,6,10,2001,6,10,2001,1,1,0,0,16,4,1,2,0,"gml-2.1"
4283,4283022,7,10,2001,15,11,2001,40,-39,-9,-9,16,4,6,2,3,"gml-2.1"
4283,4283023,7,10,2001,7,10,2001,1,0,0,0,15,4,1,2,0,"gml-2.1"
4283,4283024,7,10,2001,7,10,2001,1,0,0,0,7,3,1,2,0,"gml-2.1"
4283,4283025,7,10,2001,13,11,2001,38,-37,6,-9,17,4,2,2,0,"gml-2.1"
4283,4283026,7,10,2001,7,10,2001,1,0,0,0,12,3,1,2,0,"gml-2.1"
4283,4283027,7,10,2001,10,10,2001,4,-1,0,0,8,3,1,2,0,"gml-2.1"
4283,4283028,9,10,2001,9,10,2001,1,0,-9,-9,17,4,1,2,0,"gml-2.1"
4283,4283029,9,10,2001,-9,10,2001,-9,-9,0,0,7,3,8,2,3,"gml-2.1"
4283,4283030,10,10,2001,12,10,2001,3,0,0,0,3,2,1,2,0,"gml-2.1"
4283,4283031,12,10,2001,12,10,2001,1,1,0,0,17,4,1,2,0,"gml-2.1"
4283,4283032,13,10,2001,15,11,2001,34,-30,-9,-9,21,5,1,2,3,"gml-2.1"
4283,4283033,16,10,2001,16,10,2001,1,14,0,0,16,4,1,2,0,"gml-2.1"
4283,4283034,30,10,2001,-9,11,2001,-9,-9,0,0,11,3,1,2,0,"gml-2.1"
4283,4283035,13,11,2001,15,11,2001,3,-9,0,0,8,3,1,2,0,"gml-2.1"
